1503532800000;4147;4204.55;4085.01;4113.58;123.52015
1503547200000;4113.58;4177.64;4090.39;4153.32;123.17946
1503561600000;4153.8;4250.94;4150;4202;171.486488
1503576000000;4211.78;4250.9;4136.33;4222;146.997342
1503590400000;4223.06;4250.77;4178.22;4216.07;111.579358
1503604800000;4216.1;4371.68;4193.17;4316.01;110.655955
1503619200000;4316.01;4370;4295.75;4312.69;141.104526
1503633600000;4312.69;4362;4267.5;4329;101.509543
1503648000000;4317.81;4361.28;4298.74;4361.27;74.43306
1503662400000;4361.27;4422.29;4261.13;4394.36;164.206656
1503676800000;4394.36;4453.91;4284.11;4307.17;52.39933
1503691200000;4326;4365;4247.48;4280.68;39.959625
1503705600000;4280.71;4315;4228.99;4297.94;41.638568
1503720000000;4297.94;4319.7;4252.44;4319.7;28.707288
1503734400000;4319.7;4319.7;4260.88;4288.72;36.153081
1503748800000;4288.72;4306.74;4221.14;4275;34.654984
1503763200000;4275;4351.32;4212.41;4293.52;47.431108
1503777600000;4293.52;4367;4279;4337.44;39.523039
1503792000000;4332.51;4400;4314.91;4314.91;62.980388
1503806400000;4329.19;4370.85;4293.42;4313.84;47.478199
1503820800000;4331.29;4352.34;4285.56;4323.37;57.138682
1503835200000;4340;4340;4285.54;4325;35.277424
1503849600000;4290.01;4386.78;4290.01;4368.41;72.11126
1503864000000;4336.12;4386.79;4309.6;4310.01;75.706632
1503878400000;4310.01;4330.36;4239.36;4239.37;73.295355
1503892800000;4239.36;4297.11;4124.54;4261.9;94.397198
1503907200000;4261.9;4365.4;4226.93;4308;121.722034
1503921600000;4309;4347;4271.03;4273.59;121.858551
1503936000000;4317.2;4370.45;4273.59;4321.65;107.225677
1503950400000;4321.65;4399.82;4290.18;4386.69;85.342801
1503964800000;4353.65;4386.69;4314.35;4376.99;78.862074
1503979200000;4363.48;4404.07;4313.55;4329.02;128.456959
1503993600000;4328.12;4417.61;4328.12;4368.5;88.051429
1504008000000;4368.5;4625.85;4347.59;4570;128.764571
1504022400000;4569.65;4584;4496.95;4555.55;127.21423
1504036800000;4540;4624.99;4535.09;4587.48;52.195765
1504051200000;4564.52;4619.99;4527.45;4583.61;119.42503
1504065600000;4600;4647.51;4550.01;4550.02;149.551451
1504080000000;4550;4597;4416.01;4498.35;176.151828
1504094400000;4537;4592.76;4416.16;4546.77;163.013481
1504108800000;4555;4609.92;4532.8;4536.82;84.845278
1504123200000;4536.82;4579.91;4516.87;4555.14;115.481703
1504137600000;4555.14;4606;4555.14;4593.66;109.650881
1504152000000;4596.54;4628.12;4572.64;4592.16;102.998925
1504166400000;4603.58;4678.57;4572.64;4656.67;111.874811
1504180800000;4674.97;4685.55;4631.41;4648.82;106.997195
1504195200000;4648.82;4745.42;4638.98;4698.77;66.803163
1504209600000;4688.47;4724.89;4666.84;4724.89;58.631827
1504224000000;4689.89;4767;4689.89;4714.73;75.647978
1504238400000;4714.73;4734.99;4654.88;4707.5;101.226134
1504252800000;4715;4798.46;4708.09;4775;130.966655
1504267200000;4775;4839.92;4725.81;4803.83;68.887712
1504281600000;4756.46;4815.67;4738.94;4813.24;96.951623
1504296000000;4808.79;4885.55;4760.01;4834.91;86.986264
1504310400000;4796.16;4939.19;4764.88;4788.07;145.538528
1504324800000;4765.01;4814.49;4473.35;4697.71;178.769608
1504339200000;4701.02;4709.4;4549.77;4630.01;142.239876
1504353600000;4669.75;4675;4354.61;4460.19;187.304485
1504368000000;4465.12;4554.98;4377.43;4509.77;139.615522
1504382400000;4509.77;4509.96;4286.87;4472.14;135.680576
1504396800000;4508.5;4618.4;4467.88;4569.54;112.568758
1504411200000;4584.78;4714.76;4584.78;4620.87;119.752884
1504425600000;4610.52;4674.86;4456.8;4486;103.213519
1504440000000;4475.23;4557.25;4298.33;4384.15;170.271519
1504454400000;4351.02;4530;4345.01;4529;106.294297
1504468800000;4529;4583.84;4445.15;4509.08;79.115221
1504483200000;4505;4527.49;4340.5;4340.51;81.331122
1504497600000;4340.53;4493.15;4052;4186.96;275.913594
1504512000000;4102.05;4437.68;4075;4153;464.680038
1504526400000;4153;4311.14;4014.76;4015.03;276.241227
1504540800000;4015.03;4224.99;3972.51;4203.67;155.042566
1504555200000;4187;4300.95;4100.11;4100.11;141.436067
1504569600000;4106.97;4121.33;3603;3988.04;286.737295
1504584000000;3996.24;4190.4;3943.1;4190.4;213.834421
1504598400000;4190;4248.6;4050;4246.82;222.114409
1504612800000;4248.64;4298;4116.65;4151;245.076465
1504627200000;4140;4459.55;4096.06;4442.48;125.584575
1504641600000;4442.09;4484.99;4351.01;4366.47;135.590992
1504656000000;4366.49;4522.81;4365.73;4430.02;187.420569
1504670400000;4448.1;4505.96;4335.26;4461.29;166.307942
1504684800000;4476.13;4597.79;4469.82;4548.13;175.29482
1504699200000;4544.59;4619.47;4422.28;4619.43;261.596797
1504713600000;4619.43;4619.43;4619.43;4619.43;0
1504728000000;4619.43;4662.87;4610;4619.77;16.743598
1504742400000;4619.77;4661.93;4438.19;4484.03;87.175086
1504756800000;4489.48;4561.9;4452;4510.25;65.944247
1504771200000;4475.01;4649.92;4458;4613.94;92.510277
1504785600000;4616.79;4759.25;4587.65;4755;165.209682
1504800000000;4755;4788.59;4672.35;4754.21;52.128252
1504814400000;4716.61;4752.12;4586.13;4691.61;37.462431
1504828800000;4691.66;4735.39;4586.13;4605.05;45.900903
1504843200000;4633.47;4633.47;4587.08;4619.01;44.83
1504857600000;4625.36;4699.77;4611.48;4647.53;36.305425
1504872000000;4653.92;4690.83;4028.93;4348.65;492.155341
1504886400000;4330.68;4396.49;4190;4190.01;225.127696
1504900800000;4195.87;4334.15;4060;4282.8;287.935681
1504915200000;4282.8;4338.28;4150.06;4242.01;204.100968
1504929600000;4254.44;4426.62;4200.02;4321.52;119.28349
1504944000000;4336.19;4345.38;4262.75;4327.63;59.71621
1504958400000;4331.82;4400.6;4245.94;4276;124.778
1504972800000;4276;4281.32;4159.64;4253.7;100.390215
1504987200000;4267.51;4300;4241.25;4258.81;50.514069
1505001600000;4258.81;4279.7;4087.62;4144;97.962869
1505016000000;4144;4149;3801;3988.95;208.628935
1505030400000;3988.89;4100;3900.05;4098.79;105.952623
1505044800000;4069.43;4135.48;4043.17;4094.93;80.238497
1505059200000;4086.92;4283;4072.45;4274.32;103.909898
1505073600000;4269.36;4274.32;4100;4130.37;63.680453
1505088000000;4153.62;4334.43;4098.91;4312.05;234.255157
1505102400000;4320.46;4325.99;4101.32;4178.73;191.225188
1505116800000;4186.88;4221.63;4115.39;4191.53;69.239857
1505131200000;4191.54;4313.18;4174.97;4251.29;88.422507
1505145600000;4246.43;4280;4158.84;4182.27;86.75553
1505160000000;4187.99;4225;4158.85;4208.47;30.090826
1505174400000;4208.6;4305.01;4201.9;4294.25;92.676353
1505188800000;4294.54;4394.59;4279.77;4361;152.587684
1505203200000;4361.04;4373.67;4228.5;4340.1;99.700796
1505217600000;4343.01;4345.92;4230;4258.72;189.740543
1505232000000;4249.49;4280;4040.8;4165.5;284.982429
1505246400000;4158.27;4202.53;4101.69;4163.72;59.942514
1505260800000;4159.72;4165.38;3916;3936.84;186.044927
1505275200000;3933.21;3991.01;3796.8;3933.76;193.793146
1505289600000;3914.01;3970;3820;3832;136.033476
1505304000000;3831.01;3976.19;3760;3795;208.447245
1505318400000;3775.47;3991.01;3765.13;3879.81;136.246089
1505332800000;3879.81;3991.01;3845.03;3944.69;52.897662
1505347200000;3944;3993;3800.02;3806;112.916514
1505361600000;3800.01;3890;3800;3869.99;110.946635
1505376000000;3846.58;3889.98;3418;3481.02;473.817763
1505390400000;3481.02;3666;3395;3518;423.17729
1505404800000;3522;3533.97;3263;3370;326.160515
1505419200000;3368.73;3450;3165.13;3189.02;218.002826
1505433600000;3188.01;3460;3152.01;3370;251.702648
1505448000000;3369.99;3380;3031;3148;304.935126
1505462400000;3148;3148;2817;2919;364.653505
1505476800000;2870.9;3856;2870.9;3830;682.85976
1505491200000;3839.94;3839.98;3483;3702.66;245.94793
1505505600000;3702.3;3799.9;3658.04;3700;118.767523
1505520000000;3674.01;3950;3658.04;3770;170.706041
1505534400000;3769.94;3935.93;3753.23;3847.9;257.804778
1505548800000;3847.92;3850;3470.66;3630.06;408.649993
1505563200000;3630.06;3800;3531.01;3567.11;210.078501
1505577600000;3567.03;3714.99;3531.05;3664;172.877633
1505592000000;3664.01;3715;3600.6;3714.95;77.447007
1505606400000;3685.23;3709.94;3580;3580;125.957599
1505620800000;3568.07;3604.79;3550;3559;85.893398
1505635200000;3559;3609.39;3499.02;3499.03;160.755572
1505649600000;3499.03;3660;3499.03;3637.33;135.94399
1505664000000;3649.49;3748.21;3638.05;3720;85.074217
1505678400000;3700.13;3739;3679.15;3699.99;88.546434
1505692800000;3690;3850;3690;3830;129.763678
1505707200000;3830;4000;3760;3950.32;227.684713
1505721600000;3976.58;3976.58;3848.33;3929.33;150.278915
1505736000000;3932.98;4123.2;3890;4030.33;291.976291
1505750400000;4048.99;4048.99;3928.33;3969.48;113.494213
1505764800000;3969.5;4085;3951;4035.01;116.808645
1505779200000;4060;4089.97;3901;3971.02;163.643751
1505793600000;3972;3981.19;3830.91;3936.28;181.78173
1505808000000;3880.06;4032.02;3873;3969.01;125.448115
1505822400000;3969.32;4029.99;3901.02;3965.01;171.194272
1505836800000;3970;4014.56;3871.99;3890.01;122.480176
1505851200000;3890.02;3920;3830.91;3910.04;137.784085
1505865600000;3910.04;3923.26;3843;3875.93;110.321379
1505880000000;3875.91;3988.83;3820;3913.89;147.874688
1505894400000;3913.91;3979.99;3859.31;3927.77;108.229498
1505908800000;3927.77;4046.08;3912.08;4005;127.932758
1505923200000;3997.5;4039.99;3962.76;3962.93;105.221655
1505937600000;3962.93;4000;3860.09;3900;121.355098
1505952000000;3889.99;3910;3816.63;3827.66;167.389873
1505966400000;3820.02;3903.28;3800;3885.23;109.783357
1505980800000;3885.23;3904.81;3835.88;3864.95;69.458389
1505995200000;3862.99;3879.99;3668.6;3727.44;274.620286
1506009600000;3730;3747.48;3592.62;3605.03;205.53549
1506024000000;3605.03;3678.26;3567;3609.99;174.866689
1506038400000;3592.84;3697.51;3592.84;3697.51;131.713823
1506052800000;3693.01;3750;3658.46;3658.46;139.674068
1506067200000;3658.46;3669;3522.22;3539.97;151.960238
1506081600000;3528.36;3645.99;3505.55;3514.07;179.874633
1506096000000;3527.97;3590;3514.08;3590;109.500907
1506110400000;3590;3645.18;3574.7;3595.87;126.242756
1506124800000;3595.88;3628;3542.91;3605;95.786102
1506139200000;3614.87;3717.44;3600.9;3689.38;129.209377
1506153600000;3689.38;3798.9;3688;3798;125.642985
1506168000000;3798.9;3817.19;3717.57;3746.36;147.826026
1506182400000;3746.37;3779.52;3700;3779.5;146.838024
1506196800000;3766.41;3790;3718.12;3780;107.490277
1506211200000;3779.54;3789.99;3731.54;3782.9;113.26816
1506225600000;3782.9;3783.99;3622.76;3669;183.592756
1506240000000;3668;3698.4;3627.19;3683.36;105.673917
1506254400000;3674.22;3730;3674.21;3691.31;124.794529
1506268800000;3707.89;3707.9;3624.38;3687.36;93.458592
1506283200000;3665.68;3707.94;3650.7;3660.02;40.848436
1506297600000;3660.02;3772;3653.69;3751;143.242134
1506312000000;3750.01;3815.74;3750;3780.6;142.482302
1506326400000;3789.5;3807.53;3747.94;3781.05;88.754998
1506340800000;3781.05;3945;3770;3910.01;165.387515
1506355200000;3915.01;3979.87;3887.8;3930.36;109.064075
1506369600000;3934.68;3963;3904.19;3920.75;79.063689
1506384000000;3928;3959.56;3886.67;3896.02;122.997074
1506398400000;3896.02;3940;3850.05;3925;127.303112
1506412800000;3925;3949.92;3888.28;3949.45;75.048345
1506427200000;3950;3976.99;3892.51;3920;53.800832
1506441600000;3925;3939.99;3890.98;3906.13;40.087717
1506456000000;3911.06;3935;3880;3882.35;107.490907
1506470400000;3882.36;3973;3872.81;3947;67.904056
1506484800000;3931;3968;3930;3968;46.262674
1506499200000;3952.1;4099.95;3931;4073;164.50711
1506513600000;4072.2;4119;4053.4;4090;148.359299
1506528000000;4099.8;4200;4075.05;4190;135.406179
1506542400000;4189;4249.94;4152.01;4193;65.731648
1506556800000;4192.11;4219.99;4140.01;4200;135.347605
1506571200000;4200;4300;4185;4246;125.832592
1506585600000;4247;4272.45;4136;4180;147.336943
1506600000000;4170.19;4210;4101;4168;192.324787
1506614400000;4133.03;4209.68;4110;4149.99;118.435878
1506628800000;4143.12;4194.99;4114.03;4174.5;130.50752
1506643200000;4178.98;4215;3952.01;4032.87;569.973417
1506657600000;4000;4113.81;3970;4090.1;332.3511
1506672000000;4090.1;4248;4060.02;4220.01;185.563112
1506686400000;4234.99;4251;4131.68;4143.02;204.608176
1506700800000;4145.03;4259.99;4101.01;4179.99;152.938417
1506715200000;4146.96;4263.86;4106;4174.69;156.875343
1506729600000;4175;4298;4138.1;4214;123.327131
1506744000000;4216.01;4300;4180.81;4300;169.846073
1506758400000;4310;4345;4266.11;4324.99;109.083627
1506772800000;4320.21;4358.99;4275.35;4353.98;119.090837
1506787200000;4349;4380;4307.5;4368.98;130.618236
1506801600000;4343.18;4379.95;4310.25;4378.51;68.387279
1506816000000;4378.49;4378.49;4265.02;4312.58;133.368146
1506830400000;4312.77;4335.82;4275;4335.82;85.839809
1506844800000;4335.82;4359.6;4288;4337.01;87.254644
1506859200000;4337.01;4356.99;4240.04;4299.99;198.525474
1506873600000;4290.17;4329.99;4270.01;4329.52;109.852914
1506888000000;4307;4406.52;4300;4378.48;112.122698
1506902400000;4400;4560;4380.01;4419.85;127.648841
1506916800000;4411;4465.43;4405.15;4424.01;100.326522
1506931200000;4434.22;4479.9;4401;4410.01;112.983763
1506945600000;4419.99;4561.63;4390;4409.09;175.608363
1506960000000;4409.09;4433.11;4378.51;4419.94;85.917207
1506974400000;4410;4431.78;4360;4380;53.272278
1506988800000;4380;4467.33;4361;4405;78.757886
1507003200000;4405;4417;4213.21;4271;331.171327
1507017600000;4280;4310;4189.71;4297.99;206.968904
1507032000000;4290;4297.66;4180.8;4258.57;220.858495
1507046400000;4258.58;4295.99;4235;4235.01;139.012073
1507060800000;4235.02;4329.86;4222.02;4310;105.554878
1507075200000;4314.9;4360;4274;4290.01;100.114785
1507089600000;4290.01;4373;4280;4310.01;142.211634
1507104000000;4310.01;4328;4185.01;4228;189.103419
1507118400000;4230;4248.97;4142;4211.01;205.859774
1507132800000;4211.01;4225.5;4153.02;4173.11;123.214855
1507147200000;4170.05;4236.63;4156;4208.59;107.960634
1507161600000;4208.59;4235;4142;4143.04;104.558746
1507176000000;4143.06;4174.49;4110;4154.1;191.098447
1507190400000;4154.1;4234.77;4112.23;4226.05;161.845667
1507204800000;4226.05;4335;4226.05;4314.49;156.27019
1507219200000;4288;4340;4275;4327.63;102.131284
1507233600000;4345;4355;4292.43;4292.43;63.234304
1507248000000;4318.99;4348;4292;4316.98;69.287895
1507262400000;4316.98;4410;4300.02;4392.36;118.210068
1507276800000;4396;4417;4370.45;4405;85.300421
1507291200000;4391.11;4416.78;4312.57;4382.07;132.612913
1507305600000;4382.07;4400;4315.95;4379.73;73.696413
1507320000000;4331.02;4399;4330.06;4369;27.421466
1507334400000;4369;4399;4362.02;4381;71.61948
1507348800000;4381;4389.48;4330.09;4334;40.814739
1507363200000;4335;4388.54;4312.56;4335.9;50.767279
1507377600000;4335.9;4380;4326;4343.01;35.610569
1507392000000;4343.01;4370.86;4326.02;4335.38;35.635672
1507406400000;4342.23;4479.5;4336.01;4423;63.149761
1507420800000;4425;4517;4425;4457.62;83.05117
1507435200000;4478;4479.98;4437;4455.99;52.945462
1507449600000;4454.99;4514.99;4441.01;4487.99;88.991483
1507464000000;4487.99;4599;4460.02;4590;112.670626
1507478400000;4590;4600;4525;4575.01;99.797492
1507492800000;4597.49;4658;4573.04;4640;81.005771
1507507200000;4640;4660;4600;4659;62.80978
1507521600000;4650;4660;4550;4584.06;87.693733
1507536000000;4587.02;4630;4564.32;4615;74.610682
1507550400000;4615;4699.98;4615;4664.31;87.381004
1507564800000;4684.99;4889.98;4664.11;4787.49;158.619399
1507579200000;4803.35;4852;4720.12;4786.95;175.348547
1507593600000;4786.95;4888.88;4780;4788.02;151.702822
1507608000000;4819.99;4879.99;4785.78;4785.78;76.481356
1507622400000;4787.88;4839.41;4720.16;4790;126.505667
1507636800000;4790.01;4880;4780.02;4831.99;187.228795
1507651200000;4830.97;4960;4800.07;4911;245.732168
1507665600000;4910.99;4933.14;4680.59;4783.06;255.570965
1507680000000;4783.06;4823.17;4710;4753.16;262.176011
1507694400000;4740.73;4840;4720.02;4829.99;217.757417
1507708800000;4820;4852.22;4791.01;4818.99;132.149108
1507723200000;4804.93;4839.99;4751.01;4825.01;68.946994
1507737600000;4839.99;4881.61;4824.74;4872.1;49.27021
1507752000000;4850.42;4862.43;4800.57;4821.43;23.129656
1507766400000;4821.43;4880;4810.16;4843.37;49.501708
1507780800000;4848.02;5010.2;4843.21;5010.2;66.478086
1507795200000;5010.2;5265.5;5010.2;5184;424.783595
1507809600000;5184;5325;5173.1;5305.01;236.434233
1507824000000;5316.42;5413.73;5239.99;5312.43;283.424362
1507838400000;5300.06;5439.99;5265.05;5430;216.079498
1507852800000;5439.99;5835;5379.84;5748;501.506996
1507867200000;5740.02;5846.17;5458.84;5628.02;390.174581
1507881600000;5631.01;5775;5568.98;5649;252.694962
1507896000000;5658.97;5800;5566.84;5762.25;274.277906
1507910400000;5762.24;5779;5520;5558.99;229.708539
1507924800000;5533.76;5650;5533.74;5649.98;231.464636
1507939200000;5650;5722.87;5580.01;5700.51;176.36598
1507953600000;5700.52;5721.91;5585.02;5653.41;154.978738
1507968000000;5653.4;5779;5600.03;5720.02;154.145184
1507982400000;5720.02;5779.99;5686;5752.04;162.373188
1507996800000;5741.03;5798.02;5685.02;5750;150.848419
1508011200000;5750.01;5900;5735.01;5869.99;172.047537
1508025600000;5855.03;5922.3;5770.02;5771.07;184.164345
1508040000000;5771.06;5805;5737.27;5786.11;192.580614
1508054400000;5786.11;5786.11;5400.01;5400.01;325.959274
1508068800000;5419;5605;5404.98;5544.14;283.575163
1508083200000;5539.99;5569.47;5468.01;5533.56;188.797693
1508097600000;5530.23;5756.36;5485;5709.99;168.446286
1508112000000;5710;5739.99;5600.02;5600.05;190.579947
1508126400000;5601.02;5694.77;5600.01;5628.32;157.471371
1508140800000;5628.31;5749.99;5585.19;5728.99;269.703313
1508155200000;5739.96;5749.8;5664;5681.22;339.080541
1508169600000;5681.22;5720.3;5642.02;5703.27;357.048262
1508184000000;5718.78;5788.91;5700.01;5760.02;215.113028
1508198400000;5760;5774.98;5590;5620.01;238.576939
1508212800000;5612.02;5687.61;5591.01;5650.02;229.047214
1508227200000;5657.96;5687.61;5540.02;5579.98;192.989904
1508241600000;5579.89;5628.63;5508.63;5603.01;327.215957
1508256000000;5619.98;5649.99;5574.21;5622.06;240.027297
1508270400000;5622.1;5636.53;5585.25;5595;202.012065
1508284800000;5595;5596;5422.01;5484.86;318.194075
1508299200000;5483.99;5561.99;5277.22;5277.22;403.294479
1508313600000;5267.38;5379;5226;5273.25;510.528023
1508328000000;5283.98;5368.7;5037.95;5322.28;431.837488
1508342400000;5344;5408;5320.28;5382.98;323.964884
1508356800000;5382.99;5588;5368.12;5512.06;329.985424
1508371200000;5513;5631.3;5490.26;5585;273.84836
1508385600000;5570.24;5628;5490.26;5577.98;209.563461
1508400000000;5577.99;5706.09;5555;5690.12;331.648168
1508414400000;5710;5710;5620;5625.01;399.010504
1508428800000;5624.99;5690;5600;5609;317.977937
1508443200000;5608.99;5694;5600.03;5683.9;349.673677
1508457600000;5683.31;5688;5632.01;5669.08;226.087202
1508472000000;5669.08;5697.99;5600;5639.95;209.209002
1508486400000;5639.96;5679.99;5611.32;5662.75;290.313225
1508500800000;5662.75;5995;5602.86;5889.99;438.332289
1508515200000;5889.99;6060.54;5878.03;6060.54;498.516093
1508529600000;6060.91;6110;5937.01;6010.01;310.519409
1508544000000;6013.72;6124.3;5960;6110.01;272.248566
1508558400000;6110.02;6167.99;6000;6091.92;329.419679
1508572800000;6091.92;6118.99;6072.06;6116.98;274.946412
1508587200000;6116.98;6171;6075.39;6149.99;256.41799
1508601600000;6149.99;6169.04;5850.03;6024.07;281.309752
1508616000000;6024.09;6110;5994;6024.97;249.965294
1508630400000;6003.27;6060;5911.02;5950.24;193.660742
1508644800000;5950.18;5954.51;5770;5907.11;323.387194
1508659200000;5907.13;5924.97;5720.03;5819.98;237.659443
1508673600000;5819.98;6000;5770.04;5970.27;287.464729
1508688000000;5970.3;6000;5832.07;5866.99;170.707574
1508702400000;5879.03;6000;5833.38;5950.02;149.212534
1508716800000;5975;6000.02;5912;5950.25;262.320895
1508731200000;5950.25;6080;5860.01;5865.05;203.202638
1508745600000;5865.03;5909.84;5787.98;5881.99;345.895685
1508760000000;5881.98;5881.99;5621.03;5762.04;427.040312
1508774400000;5762.07;5930.2;5717.01;5880.82;272.749534
1508788800000;5880.83;5969.98;5787.24;5915.93;301.348651
1508803200000;5909.47;5925;5482.22;5625.03;731.228289
1508817600000;5630;5748.98;5537.1;5721.83;439.959252
1508832000000;5721.83;5740.97;5601.01;5676.04;328.58636
1508846400000;5680;5697.97;5563.11;5637.96;377.194878
1508860800000;5635.02;5719.03;5633.99;5635.07;333.481316
1508875200000;5635.07;5650;5450;5477.03;369.968672
1508889600000;5506.92;5527;5286.98;5515.96;495.412024
1508904000000;5515.93;5550;5418.98;5541.51;376.810016
1508918400000;5532.02;5650;5440.06;5469.98;424.895979
1508932800000;5469.99;5500.01;5375;5456.11;330.816033
1508947200000;5430.22;5588;5430;5580.07;326.46613
1508961600000;5580.09;5704.96;5569.03;5689.99;328.413023
1508976000000;5670.1;5734.99;5670;5719.99;373.630906
1508990400000;5719.99;5735.02;5650;5669.13;317.286038
1509004800000;5669.17;5853.99;5656.19;5853.99;327.574546
1509019200000;5845.03;5939.99;5845.03;5918.99;403.64808
1509033600000;5918.92;5938.58;5805;5834.38;281.726542
1509048000000;5834.59;5912.01;5757;5861.77;269.09977
1509062400000;5861.77;5980;5860.06;5905;257.910033
1509076800000;5904.99;5924.96;5770.23;5874.49;218.645711
1509091200000;5874.43;5928.97;5808.03;5843.18;254.010367
1509105600000;5843.03;5843.04;5711.22;5771.01;216.001388
1509120000000;5771.01;5812.03;5649.24;5740;239.508518
1509134400000;5787.97;5789.45;5715.2;5768.83;217.630399
1509148800000;5768.79;5850.02;5726.87;5726.92;196.509932
1509163200000;5726.93;5799.96;5726.91;5781.01;141.930099
1509177600000;5781.02;5790.1;5677.02;5680.28;197.696597
1509192000000;5680.27;5718.16;5630.03;5669.97;289.10105
1509206400000;5669.97;5733.03;5665.01;5726.02;254.061635
1509220800000;5726.02;5733.03;5680.01;5719.64;197.455099
1509235200000;5709.98;5719.65;5648.01;5715.01;196.720511
1509249600000;5715;5815.84;5705.02;5799.99;256.076775
1509264000000;5790.11;5800;5741.09;5784.97;230.69661
1509278400000;5784.99;5988;5730;5949.01;379.172272
1509292800000;5949.01;6085;5889.85;6085;324.968548
1509307200000;6085;6189.88;6034.06;6169.98;417.143457
1509321600000;6133.01;6159.99;6075.5;6155.88;333.102473
1509336000000;6154.99;6172;6096.08;6116.19;204.408769
1509350400000;6123.3;6248.68;6116.18;6181.98;277.677522
1509364800000;6179.92;6198.98;6030;6070.98;280.729007
1509379200000;6071.95;6146.86;6055.56;6111.58;225.648091
1509393600000;6111.38;6135.04;6088.88;6120.5;152.121181
1509408000000;6120.52;6172.18;6120.52;6139.88;146.471807
1509422400000;6139.88;6172.18;6100;6117.94;164.507682
1509436800000;6117.94;6223.33;6100.04;6223.33;218.414358
1509451200000;6223.41;6420;6201.01;6371.28;380.130831
1509465600000;6371.28;6398.88;6319.69;6329.98;309.623458
1509480000000;6329.98;6498.01;6322.31;6463;292.626789
1509494400000;6463;6473.88;6375.05;6458.88;208.465158
1509508800000;6439.05;6458.38;6338.02;6415;206.245705
1509523200000;6414.99;6645.32;6410.01;6614.97;325.838178
1509537600000;6613.92;6613.93;6455;6596.99;356.513007
1509552000000;6559.9;6644.8;6559.9;6622.99;292.973784
1509566400000;6622.98;6774.67;6561.04;6753.98;285.579356
1509580800000;6753.98;6967.61;6730;6831;401.240711
1509595200000;6840.02;6977;6800.06;6934;290.677558
1509609600000;6934;7300;6685.1;6887.81;558.235577
1509624000000;6887.66;7100;6700;7019.98;571.045656
1509638400000;7015.5;7041.51;6830;6981.9;397.986301
1509652800000;6981.07;7132;6965;7019.98;284.425
1509667200000;7010.31;7198.9;6923;7172.41;294.874773
1509681600000;7186.01;7259.99;7111.02;7251.01;282.812318
1509696000000;7251.02;7346.34;7162.6;7230.95;440.025804
1509710400000;7230.95;7298.98;7138.18;7284.98;327.852195
1509724800000;7284.98;7299.99;7190.02;7234;277.166897
1509739200000;7269.73;7275;7032;7115.04;268.765605
1509753600000;7115.02;7160.22;6901;7125.12;314.047573
1509768000000;7150;7192.99;7095.52;7174.99;225.47998
1509782400000;7174.99;7199.99;7070.12;7085.02;215.486316
1509796800000;7085.02;7308.02;7085;7300;225.917396
1509811200000;7300;7375.5;7262.06;7360.04;230.321526
1509825600000;7360.02;7480.99;7300;7357.09;187.938976
1509840000000;7357.27;7424.49;7280;7409.93;141.514585
